kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type,Elec_Con,Elev_Num,Park_Above,Park_Below
A15003001,1156010100,271,20041015,개별난방,아파트,단일계약,8.0,59.0,245.0
A15003002,1156010100,2462,20020531,개별난방,아파트,단일계약,58.0,347.0,2207.0
A10026311,1156010100,136,20020718,개별난방,아파트,종합계약,4.0,12.0,154.0
A15003701,1156010800,600,19981130,개별난방,아파트,단일계약,12.0,0.0,706.0
A10026816,1156010800,1221,20170830,개별난방,아파트,단일계약,25.0,0.0,1530.0
A10026801,1156010800,118,20040318,개별난방,아파트,단일계약,3.0,54.0,80.0
A15003801,1156010900,520,19990531,개별난방,아파트,단일계약,12.0,103.0,475.0
A15003802,1156010900,538,20040823,개별난방,아파트,단일계약,24.0,22.0,828.0
A15089513,1156011000,376,19770603,지역난방,아파트,단일계약,4.0,190.0,0.0
A15076302,1156011000,580,20080429,지역난방,아파트,종합계약,17.0,0.0,1382.0
A15089421,1156011000,1584,19711221,지역난방,아파트,종합계약,24.0,1297.0,0.0
A15001020,1156011000,866,19751222,지역난방,아파트,단일계약,20.0,720.0,0.0
A15088717,1156011000,577,19780524,지역난방,아파트,종합계약,15.0,465.0,0.0
A15001004,1156011000,196,19780606,지역난방,아파트,종합계약,5.0,220.0,0.0
A15001016,1156011000,576,19750929,지역난방,아파트,단일계약,10.0,400.0,0.0
A15001009,1156011000,329,19760703,지역난방,아파트,단일계약,9.0,280.0,0.0
A15089510,1156011000,360,19741219,지역난방,아파트,종합계약,15.0,314.0,0.0
A15089411,1156011000,360,19741019,지역난방,아파트,종합계약,15.0,374.0,0.0
A15001003,1156011000,192,19760918,지역난방,아파트,종합계약,8.0,260.0,0.0
A15088208,1156011000,312,19771018,지역난방,아파트,단일계약,4.0,312.0,0.0
A15088918,1156011000,588,19751105,지역난방,아파트,종합계약,19.0,621.0,0.0
A15001012,1156011000,373,19760806,지역난방,아파트,종합계약,6.0,290.0,0.0
A15001019,1156011000,744,19780729,지역난방,아파트,단일계약,30.0,910.0,0.0
A15001001,1156011000,153,19710827,지역난방,아파트,종합계약,2.0,64.0,0.0
A15088802,1156011000,160,19771216,지역난방,아파트,종합계약,8.0,155.0,0.0
A15080002,1156011100,461,19970829,개별난방,아파트,단일계약,8.0,74.0,477.0
A15004101,1156011100,167,20080118,개별난방,아파트,종합계약,14.0,23.0,148.0
A15004201,1156011200,536,19990126,중앙난방,아파트,단일계약,4.0,0.0,542.0
A15004202,1156011200,783,19940608,개별난방,아파트,단일계약,21.0,251.0,489.0
A10023489,1156011200,496,20221202,개별난방,아파트,종합계약,12.0,0.0,348.0
A15080402,1156011300,176,19790504,개별난방,아파트,단일계약,2.0,130.0,0.0
A15072001,1156011300,284,20100708,개별난방,아파트,단일계약,13.0,6.0,279.0
A15080204,1156011300,338,19860228,개별난방,아파트,단일계약,13.0,295.0,0.0
A15080205,1156011300,468,20030625,개별난방,아파트,단일계약,11.0,0.0,749.0
A15072002,1156011300,195,20050630,개별난방,아파트,단일계약,5.0,215.0,0.0
A10024834,1156011300,125,20091119,개별난방,아파트,,,,
A15004406,1156011400,509,19881228,개별난방,아파트,단일계약,15.0,263.0,37.0
A15080507,1156011400,976,20000327,개별난방,아파트,종합계약,69.0,55.0,1085.0
A15004403,1156011400,292,20020928,개별난방,아파트,단일계약,9.0,133.0,217.0
A15004405,1156011400,392,19970924,개별난방,아파트,단일계약,7.0,59.0,329.0
A15080501,1156011400,265,19990902,개별난방,아파트,단일계약,6.0,76.0,217.0
A15072201,1156011400,299,20100219,개별난방,아파트,종합계약,10.0,2.0,614.0
A10027684,1156011400,162,20151124,개별난방,아파트,종합계약,6.0,23.0,162.0
A10026797,1156011400,198,20170728,개별난방,아파트,종합계약,5.0,0.0,302.0
A15004507,1156011500,1391,20031230,개별난방,아파트,단일계약,32.0,71.0,2393.0
A15004503,1156011500,258,20011012,개별난방,아파트,단일계약,9.0,85.0,216.0
A15004506,1156011500,480,19991210,개별난방,아파트,단일계약,14.0,135.0,445.0
A15004505,1156011500,410,19840905,개별난방,아파트,단일계약,17.0,450.0,0.0
A15004501,1156011500,205,19971001,개별난방,아파트,단일계약,5.0,87.0,137.0
A10024789,1156011500,802,20200428,개별난방,아파트,종합계약,18.0,0.0,1121.0
A15081001,1156011700,348,19950530,개별난방,아파트,종합계약,10.0,109.0,220.0
A15081002,1156011700,801,20020626,개별난방+기타,아파트,단일계약,23.0,100.0,910.0
A15083202,1156011800,346,20000128,개별난방,아파트,단일계약,8.0,59.0,342.0
A15083201,1156011800,200,19971128,개별난방,아파트,단일계약,4.0,84.0,123.0
A15076702,1156011800,836,20140311,개별난방,아파트,종합계약,17.0,10.0,836.0
A15076701,1156011800,142,19980827,개별난방,아파트,단일계약,3.0,21.0,120.0
A15009201,1156012000,390,19830531,개별난방,아파트,단일계약,4.0,256.0,0.0
A15083602,1156012100,367,19880719,개별난방,아파트,단일계약,7.0,208.0,0.0
A15083404,1156012100,1302,20011121,개별난방,아파트,단일계약,28.0,284.0,1747.0
A15083603,1156012100,776,20030619,개별난방,아파트,종합계약,19.0,158.0,1234.0
A15076801,1156012100,134,20060929,개별난방,아파트,종합계약,,10.0,144.0
A10027023,1156012100,103,19981208,개별난방,아파트,종합계약,3.0,0.0,124.0
A15083601,1156012100,270,19831219,개별난방,아파트,단일계약,9.0,255.0,0.0
A10024832,1156012100,101,19990909,개별난방,아파트,종합계약,2.0,1.0,89.0
A15009402,1156012200,382,20010910,개별난방,아파트,단일계약,9.0,54.0,347.0
A15009401,1156012200,212,20080506,개별난방,아파트,단일계약,4.0,0.0,243.0
A15009505,1156012300,383,19881108,개별난방,아파트,단일계약,5.0,308.0,0.0
A15009503,1156012300,200,20000128,개별난방,아파트,종합계약,4.0,39.0,212.0
A15009501,1156012300,160,19840821,개별난방,아파트,단일계약,8.0,135.0,0.0
A15009504,1156012300,282,19920529,개별난방,아파트,단일계약,9.0,111.0,67.0
A15009502,1156012300,166,19911118,개별난방,아파트,단일계약,7.0,70.0,32.0
A10026197,1156012300,222,20171122,개별난방,아파트,단일계약,8.0,0.0,251.0
A15009607,1156012400,390,19871029,개별난방,아파트,종합계약,8.0,165.0,43.0
A15009606,1156012400,304,19970524,개별난방,아파트,단일계약,10.0,88.0,216.0
A15009602,1156012400,186,19850111,개별난방,아파트,단일계약,4.0,155.0,0.0
A15009605,1156012400,270,19970718,개별난방,아파트,단일계약,8.0,55.0,186.0
A15009604,1156012400,264,19861230,개별난방,아파트,단일계약,6.0,210.0,0.0
A15009603,1156012400,218,19981028,개별난방,아파트,단일계약,6.0,44.0,196.0
A15009601,1156012400,170,19960909,개별난방,아파트,단일계약,5.0,30.0,146.0
A10027512,1156012400,134,19910607,개별난방,아파트,단일계약,5.0,55.0,62.0
A10024925,1156012400,499,20200324,개별난방,아파트,종합계약,28.0,0.0,561.0
A10024495,1156012400,263,20200924,개별난방,아파트,종합계약,8.0,5.0,282.0
A15086202,1156012500,495,19820406,개별난방,아파트,종합계약,4.0,400.0,0.0
A15086201,1156012500,165,19961231,개별난방,아파트,단일계약,5.0,22.0,186.0
A10024316,1156012500,308,20210329,개별난방,아파트,종합계약,6.0,0.0,402.0
A15010203,1156012600,417,19901110,개별난방,아파트,단일계약,3.0,350.0,0.0
A15010202,1156012600,388,19980724,개별난방,아파트,단일계약,6.0,87.0,314.0
A15010201,1156012600,176,19991115,개별난방,아파트,기타,5.0,22.0,31.0
A10025034,1156012600,114,19961207,개별난방,아파트,,,,
A15010303,1156012700,179,20000629,개별난방,아파트,단일계약,6.0,35.0,180.0
A15010305,1156012700,312,19900818,개별난방,아파트,단일계약,12.0,246.0,0.0
A15010302,1156012700,179,19980718,개별난방,아파트,단일계약,3.0,9.0,158.0
A15010307,1156012700,770,20001215,개별난방,아파트,단일계약,17.0,79.0,709.0
A15010304,1156012700,213,19980508,개별난방,아파트,단일계약,4.0,57.0,171.0
A15010306,1156012700,532,19990524,개별난방,아파트,단일계약,12.0,113.0,572.0
A15010301,1156012700,170,20041012,개별난방,아파트,단일계약,6.0,15.0,166.0
A10026457,1156012700,128,20180124,개별난방,아파트,종합계약,4.0,32.0,96.0
A15086601,1156012800,198,20000311,개별난방,아파트,종합계약,3.0,17.0,196.0
A15086702,1156012800,216,20000229,개별난방,아파트,단일계약,5.0,26.0,186.0
A15086603,1156012800,372,19930710,개별난방,아파트,단일계약,11.0,136.0,197.0
A15010501,1156012900,184,19981016,개별난방,아파트,단일계약,5.0,74.0,128.0
A15010502,1156012900,1215,19960401,중앙난방,아파트,단일계약,25.0,455.0,835.0
A15010602,1156013000,263,20000805,개별난방,아파트,단일계약,7.0,119.0,185.0
A15010601,1156013000,219,19990901,개별난방,아파트,단일계약,12.0,1.0,244.0
A15005401,1156013200,387,20010615,개별난방,아파트,단일계약,4.0,90.0,86.0
A15005301,1156013200,321,19931026,개별난방,아파트,단일계약,9.0,149.0,85.0
A15005402,1156013200,826,20010615,개별난방,아파트,단일계약,36.0,122.0,853.0
A15005001,1156013200,476,19910504,개별난방,아파트,단일계약,17.0,203.0,89.0
A15085404,1156013200,420,19970721,개별난방,아파트,단일계약,11.0,147.0,298.0
A15086007,1156013200,725,19860925,개별난방,아파트,종합계약,16.0,700.0,0.0
A15005102,1156013200,213,20000711,개별난방,아파트,단일계약,4.0,102.0,28.0
A15083703,1156013200,368,19990615,개별난방,아파트,단일계약,8.0,84.0,351.0
A15005302,1156013200,386,19850904,개별난방,아파트,종합계약,4.0,313.0,0.0
A15086001,1156013200,164,20051110,개별난방,아파트,단일계약,6.0,205.0,48.0
A15096001,1156013200,198,20110630,개별난방,아파트,단일계약,5.0,0.0,226.0
A15085805,1156013200,518,19741228,개별난방,아파트,단일계약,,280.0,0.0
A15005705,1156013200,1174,19970510,중앙난방,아파트,종합계약,26.0,496.0,608.0
A15083701,1156013200,160,19871212,개별난방,아파트,종합계약,2.0,45.0,0.0
A15005602,1156013200,214,19830817,개별난방,아파트,단일계약,2.0,163.0,0.0
A15005501,1156013200,284,20080626,개별난방,아파트,종합계약,18.0,41.0,377.0
A15005303,1156013200,688,19860903,개별난방,아파트,단일계약,16.0,470.0,0.0
A15086006,1156013200,669,20050812,개별난방,아파트,단일계약,15.0,125.0,674.0
A15005603,1156013200,384,19840414,개별난방,아파트,단일계약,4.0,218.0,0.0
A15086004,1156013200,477,19890411,개별난방,아파트,종합계약,13.0,192.0,0.0
A10027755,1156013200,949,20151229,개별난방,아파트,단일계약,28.0,0.0,1211.0
A10027073,1156013200,1722,20170412,개별난방,아파트,단일계약,52.0,0.0,2280.0
A10026182,1156013200,130,19810627,개별난방,아파트,기타,,130.0,0.0
A10025024,1156013200,1008,20210413,개별난방,아파트,종합계약,29.0,0.0,1224.0
A10025562,1156013200,612,20190228,개별난방,아파트,단일계약,32.0,0.0,673.0
A10025070,1156013200,1546,20200129,개별난방,아파트,종합계약,40.0,0.0,1868.0
A10024470,1156013200,641,20220217,개별난방,아파트,종합계약,19.0,0.0,850.0
A10024615,1156013200,1476,20201228,개별난방,아파트,단일계약,37.0,0.0,1777.0
A10023715,1156013200,799,20220728,개별난방,아파트,종합계약,49.0,0.0,982.0
A15081503,1156013300,435,19851127,개별난방+기타,아파트,단일계약,10.0,270.0,0.0
A15081107,1156013300,1162,19971027,중앙난방,아파트,단일계약,23.0,522.0,791.0
A15081201,1156013300,220,19951018,개별난방,아파트,단일계약,5.0,0.0,152.0
A15007002,1156013300,232,20080930,개별난방,아파트,단일계약,7.0,33.0,241.0
A15081802,1156013300,234,19990331,개별난방,아파트,종합계약,7.0,69.0,209.0
A15081602,1156013300,280,19921120,개별난방,아파트,단일계약,7.0,146.0,104.0
A15007101,1156013300,157,20051017,개별난방,아파트,단일계약,6.0,75.0,106.0
A15081604,1156013300,476,19920424,개별난방,아파트,단일계약,13.0,304.0,0.0
A15081105,1156013300,481,19981016,개별난방,아파트,단일계약,10.0,139.0,426.0
A15095002,1156013300,185,20130731,개별난방,아파트,단일계약,6.0,2.0,219.0
A15081606,1156013300,591,19870117,개별난방,아파트,단일계약,6.0,380.0,0.0
A15095001,1156013300,217,19990203,개별난방,아파트,단일계약,5.0,45.0,182.0
A10027381,1156013300,247,20160729,개별난방,아파트,종합계약,8.0,0.0,291.0
A10026761,1156013300,293,20170627,개별난방,아파트,종합계약,4.0,31.0,145.0
A10024725,1156013300,859,20200728,개별난방,아파트,종합계약,26.0,0.0,1076.0
A10024829,1156013300,120,19921128,개별난방,아파트,기타,4.0,35.0,56.0
A10023516,1156013300,212,20221107,개별난방,아파트,종합계약,7.0,0.0,189.0
